First Name,Last Name,State,Birthday,Phone,Email,Lead Status,Sales Contact,facebook,facebook_id,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id
Pete,Aguilar,CA,6/19/1979,202-225-3201,,,reppeteaguilar,reppeteaguilar,,,,A000371,2229,N00033997,,,412615,,,,,Pete Aguilar
Ted,Lieu,CA,3/29/1969,202-225-3976,,,RepTedLieu,RepTedLieu,,,,L000582,2230,N00035825,,,412616,,,,,Ted Lieu
Norma,Torres,CA,4/4/1965,202-225-6161,,,NormaJTorres,RepNormaTorres,,,,T000474,2231,N00036107,,,412617,,,,,Norma Torres
Mimi,Walters,CA,5/14/1962,202-225-5611,,,RepMimiWalters,RepMimiWalters,,,,W000820,2232,N00035391,,,412618,,,,,Mimi Walters
Ken,Buck,CO,2/16/1959,202-225-4676,,,RepKenBuck,repkenbuck,,,,B001297,2233,N00030829,,,412619,,,,,Ken Buck
Gwen,Graham,FL,1/31/1963,202-225-5235,,,RepGwenGraham,repgwengraham,,,,G000575,2234,N00035688,,,412620,,,,,Gwen Graham
Carlos,Curbelo,FL,3/1/1980,202-225-2778,,,RepCurbelo,repcurbelo,,,,C001107,2235,N00035403,,,412621,,,,,Carlos Curbelo (politician)
Buddy,Carter,GA,9/6/1957,202-225-5831,,,RepBuddyCarter,congressmanbuddycarter,,,,C001103,2236,N00035346,,,412622,,,,,Buddy Carter
Jody,Hice,GA,4/22/1960,202-225-4101,,,congressmanhice,CongressmanJodyHice,,,,H001071,2237,N00032243,,,412623,,,,,Jody Hice
Barry,Loudermilk,GA,12/22/1963,202-225-2931,,,RepLoudermilk,reploudermilk,,,,L000583,2238,N00035347,,,412624,,,,,Barry Loudermilk
Rick,Allen,GA,11/7/1951,202-225-2823,,,reprickallen,CongressmanRickAllen,,,,A000372,2239,N00033720,,,412625,,,,,Rick W. Allen
Mark,Takai,HI,7/1/1967,202-225-2726,,,RepMarkTakai,repmarktakai,,,,T000473,2240,N00035535,,,412626,,,,,Mark Takai
Rod,Blum,IA,4/26/1955,202-225-2911,,,RepRodBlum,congressmanrodblum,,,,B001294,2241,N00033744,,,412627,,,,,Rod Blum
David,Young,IA,5/11/1968,202-225-5476,,,RepDavidYoung,RepDavidYoung,,,,Y000066,2242,N00035509,,,412628,,,,,David Young (politician)
Mike,Bost,IL,12/30/1960,202-225-5661,,,RepBost,RepBost,,,,B001295,2243,N00035420,,,412629,,,,,Mike Bost
Ralph,Abraham,LA,9/16/1954,202-225-8490,,,RepAbraham,CongressmanRalphAbraham,,,,A000374,2244,N00036633,,,412630,,,,,Ralph Abraham (politician)
Garret,Graves,LA,1/31/1972,202-225-3901,,,RepGarretGraves,CongressmanGarretGraves,,,,G000577,2245,N00036135,,,412631,,,,,Garret Graves
Seth,Moulton,MA,10/24/1978,202-225-8020,,,teammoulton,CongressmanSethMoulton,,,,M001196,2246,N00035431,,,412632,,,,,Seth Moulton
Bruce,Poliquin,ME,11/1/1953,202-225-6306,,,RepPoliquin,RepPoliquin,,,,P000611,2247,N00034584,,,412633,,,,,Bruce Poliquin
John,Moolenaar,MI,5/8/1961,202-225-3561,,,RepMoolenaar,RepMoolenaar,,,,M001194,2248,N00036275,,,412634,,,,,John Moolenaar
Mike,Bishop,MI,3/18/1967,202-225-4872,,,RepMikeBishop,RepMikeBishop,,,,B001293,2249,N00036449,,,412635,,,,,Mike Bishop (politician)
Dave,Trott,MI,10/16/1960,202-225-8171,,,repdavetrott,CongressmanDaveTrott,,,,T000475,2250,N00035607,,,412636,,,,,Dave Trott (politician)
Debbie,Dingell,MI,11/23/1953,202-225-4071,,,RepDebDingell,RepDebbieDingell,,,,D000624,2251,N00036149,,,412637,,,,,Debbie Dingell
Brenda,Lawrence,MI,10/18/1954,202-225-5802,,,RepLawrence,3.96E+14,3.96E+14,,,L000581,2252,N00034068,,,412638,,,,,Brenda Lawrence
Tom,Emmer,MN,3/3/1961,202-225-2331,,,RepTomEmmer,reptomemmer,,,,E000294,2253,N00035440,,,412639,,,,,Tom Emmer
Ryan,Zinke,MT,11/1/1961,202-225-3211,,,RepRyanZinke,CongressmanRyanZinke,,,,Z000018,2254,N00035616,,,412640,,,,,Ryan Zinke
David,Rouzer,NC,2/16/1972,202-225-2731,,,RepDavidRouzer,1.58E+15,1.58E+15,,,R000603,2256,N00033527,,,412641,,,,,David Rouzer
Brad,Ashford,NE,11/10/1949,202-225-4155,,,RepBradAshford,RepBradAshford,,,,A000373,2257,N00005293,,,412642,,,,,Brad Ashford
Tom,MacArthur,NJ,10/16/1960,202-225-4765,,,RepTomMacArthur,CongressmanTomMacArthur,,,,M001193,2258,N00036155,,,412643,,,,,Tom MacArthur
Bonnie,Watson Coleman,NJ,2/6/1945,202-225-5801,,,,RepBonnieWatsonColeman,,,UCrxEaX0VKZKwg3930du2D5A,W000822,2259,N00036158,,,412644,,,,,Bonnie Watson Coleman
Cresent,Hardy,NV,6/23/1957,202-225-9894,,,RepHardy,RepCresentHardy,3.21E+14,RepHardy,UCc8E6NWCdgrXjBVI2NNPYdA,H001070,2260,N00035628,,,412645,,,,,Cresent Hardy
Lee,Zeldin,NY,1/30/1980,202-225-3826,,,RepLeeZeldin,RepLeeZeldin,,,,Z000017,2261,N00029404,,,412646,,,,,Lee Zeldin
Kathleen,Rice,NY,2/15/1965,202-225-5516,,,RepKathleenRice,RepKathleenRice,,,,R000602,2262,N00035927,,,412647,,,,,Kathleen Rice
Elise,Stefanik,NY,7/2/1984,202-225-4611,,,RepStefanik,RepEliseStefanik,,,,S001196,2263,N00035523,,,412648,,,,,Elise Stefanik
John,Katko,NY,11/9/1962,202-225-3701,,,RepJohnKatko,RepJohnKatko,,,,K000386,2264,N00035934,,,412649,,,,,John Katko
Steve,Russell,OK,5/25/1963,202-225-2132,,,RepRussell,reprussell,,,,R000604,2265,N00036175,,,412650,,,,,Steve Russell (politician)
Ryan,Costello,PA,9/7/1976,202-225-4315,,,RepRyanCostello,CongressmanRyanCostello,,,,C001106,2266,N00031064,,,412651,,,,,Ryan Costello
Brendan,Boyle,PA,2/6/1977,202-225-6111,,,RepBrendanBoyle,CongressmanBoyle,,,,B001296,2267,N00035307,,,412652,,,,,Brendan Boyle
John,Ratcliffe,TX,10/20/1965,202-225-6673,,,RepRatcliffe,RepRatcliffe,,,,R000601,2268,N00035972,,,412653,,,,,John Ratcliffe (American politician)
Will,Hurd,TX,8/19/1977,202-225-4511,,,hurdonthehill,HurdOnTheHill,,,,H001073,2269,N00031417,,,412654,,,,,Will Hurd
Brian,Babin,TX,3/23/1948,202-225-1555,,,RepBrianBabin,RepBrianBabin,,,,B001291,2270,N00005736,,,412655,,,,,Brian Babin
Mia,Love,UT,12/6/1975,202-225-3011,,,repmialove,repmialove,,,,L000584,2271,N00033842,,,412656,,,,,Mia Love
Donald,Beyer,VA,6/20/1950,202-225-4376,,,repdonbeyer,repdonbeyer,,,,B001292,2272,N00036018,,,412657,,,,,Don Beyer
Barbara,Comstock,VA,6/30/1959,202-225-5136,,,RepComstock,RepBarbaraComstock,,,,C001105,2273,N00036023,,,412658,,,,,Barbara Comstock
Stacey,Plaskett,VI,5/13/1964,202-225-1790,,,staceyplaskett,repstaceyplaskett,,,,P000610,2274,N00035000,,,412659,,,,,Stacey Plaskett
Dan,Newhouse,WA,7/10/1955,202-225-5816,,,RepNewhouse,RepNewhouse,,,,N000189,2275,N00036403,,,412660,,,,,Dan Newhouse
Glenn,Grothman,WI,7/3/1955,202-225-2476,,,RepGrothman,RepGrothman,,,,G000576,2276,N00036409,,,412661,,,,,Glenn Grothman
Alex,Mooney,WV,6/5/1971,202-225-2711,,,RepAlexMooney,CongressmanAlexMooney,,,,M001195,2277,N00033814,,,412662,,,,,Alex Mooney
Evan,Jenkins,WV,9/12/1960,202-225-3452,,,RepEvanJenkins,RepEvanJenkins,,,,J000297,2278,N00035531,,,412663,,,,,Evan Jenkins (politician)
Aumua,Amata,AS,12/29/1947,202-225-8577,,,RepAmata,congresswomanaumuaamata,1.54E+15,,UCGdrLQbt1PYDTPsampx4t1A,R000600,2222,N00007635,,,412664,,,,,Amata Coleman Radewagen
Dan,Sullivan,AK,11/13/1964,202-224-3004,,,SenDanSullivan,SenDanSullivan,,,,S001198,2290,N00035774,S383,,412665,,,,,Dan Sullivan (Arkansas politician)
David,Perdue,GA,12/10/1949,202-224-3521,,,sendavidperdue,SenatorDavidPerdue,,,,P000612,2286,N00035516,S379,,412666,,,,,David Perdue
Joni,Ernst,IA,7/1/1970,202-224-3254,,,SenJoniErnst,senjoniernst,3.52E+14,,UCLwrmtF_84FIcK3TyMs4MIw,E000295,2283,N00035483,S376,,412667,,,,,Joni Ernst
Thom,Tillis,NC,8/30/1960,202-224-6342,,,senthomtillis,SenatorThomTillis,1.58E+15,,UCUD9VGV4SSGWjGdbn37Ea2w,T000476,2291,N00035492,S384,,412668,,,,,Thom Tillis
Mike,Rounds,SD,10/24/1954,202-224-5842,,,SenatorRounds,SenatorMikeRounds,,,,R000605,2288,N00035187,S381,,412669,,,,,Mike Rounds
Mark,Walker,NC,5/20/1969,202-225-3065,,,RepMarkWalker,RepMarkWalker,,,,W000819,2255,N00035311,,,412670,,,,,Mark Walker (North Carolina politician)
Benjamin,Sasse,NE,2/22/1972,202-224-4224,,,SenSasse,SenatorSasse,,,,S001197,2289,N00035544,S382,,412671,,,,,Ben Sasse
Daniel,Donovan,NY,11/6/1956,202-225-3371,,,RepDanDonovan,Rep-Daniel-M-Donovan-867632656644580,8.68E+14,,,D000625,2293,N00036928,,,412672,127760,Daniel Donovan (New York),,,Dan Donovan (politician)
Trent,Kelly,MS,3/1/1966,202-225-4306,https://trentkelly.house.gov/contact,,reptrentkelly,reptrentkelly,,,,K000388,2294,N00037003,,,412673,156389,Trent Kelly,,,Trent Kelly (politician)
Darin,LaHood,IL,7/5/1968,202-225-6201,https://lahood.house.gov/contact/email,,,,,,,L000585,2295,N00037031,,,412674,128760,Darin LaHood,,,Darin LaHood
Warren,Davidson,OH,3/1/1970,,,,,,,,,D000626,,,,,412675,166760,Warren Davidson,,,Warren Davidson
